,time,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,sleep
119,2014-05-13 10:00:00,1,7.0,-1.0,1.0,0.0,1328.0320005416866,1.0,0.0,307.53,991.79,0.0,0.0,0.0,0.0,14.172,15.038,0.0,0.0,3.0569999999999995,,13.0
120,2014-05-13 12:00:00,1,7.0,-1.0,0.0,0.0,61.0019998550415,0.0,0.0,6.187,44.576,0.0,0.0,0.0,0.0,10.028,0.0,0.0,0.0,0.0,,13.0
121,2014-05-13 17:00:00,1,8.0,0.0,1.0,0.0083333333333333,4135.686999082567,0.0,0.0,1150.3940000000002,2648.2189999999996,0.0,0.0,0.0,14.125,14.16,81.493,0.0,0.0,22.11,,13.0
122,2014-05-13 21:00:00,1,8.0,1.0,1.0,0.0,237.10199952125552,1.0,0.0,190.10599999999997,19.075,0.0,0.0,0.0,0.0,15.196,12.1,0.0,0.0,0.0,,13.0
123,2014-05-14 09:00:00,2,7.0,-1.0,1.0,0.158333333333333,794.7370004653931,1.0,0.0,158.55599999999998,501.38100000000003,125.26499999999999,0.0,0.0,0.0,9.053,0.0,0.0,0.0,0.0,,15.191751944444444
124,2014-05-14 12:00:00,2,7.0,-2.0,0.0,0.0508474576271186,902.2590003013611,0.0,0.0,863.502,13.168,0.0,0.0,0.0,0.0,8.024,17.09,0.0,0.0,0.0,,15.191751944444444
125,2014-05-14 15:00:00,2,7.0,0.0,1.0,0.0416666666666667,942.4490001201625,7.0,1.0,374.421,593.164,0.0,0.0,0.0,0.0,17.505,24.092,0.0,0.0,19.966,,15.191751944444444
126,2014-05-14 17:00:00,2,2.0,-1.0,-2.0,0.161016949152542,1330.3900003433234,0.0,0.0,151.095,722.553,0.0,0.0,0.0,0.0,7.021,449.33299999999997,0.0,0.0,0.0,,15.191751944444444
127,2014-05-14 20:00:00,2,6.0,-1.0,0.0,0.0333333333333333,2192.508999586106,0.0,0.0,259.38700000000006,1558.155,141.609,0.0,0.0,0.0,14.215,22.098,23.2,0.0,10.531,,15.191751944444444
128,2014-05-15 09:00:00,3,4.0,-1.0,-1.0,0.0254237288135593,1744.08699965477,0.0,0.0,1020.2230000000001,1306.9769999999999,0.0,0.0,0.0,0.0,15.287,0.0,0.0,0.0,0.0,,19.963947222222224
129,2014-05-15 13:00:00,3,7.0,-1.0,1.0,0.0083333333333333,3152.7099995613103,4.0,1.0,168.08700000000002,2408.174,0.0,0.0,0.0,39.219,12.061,0.0,0.0,0.0,0.0,,19.963947222222224
130,2014-05-15 16:00:00,3,6.0,2.0,0.0,0.233333333333333,468.7460002899172,0.0,0.0,187.17499999999995,264.06399999999996,0.0,0.0,0.0,0.0,8.028,9.235999999999999,0.0,0.0,0.0,,19.963947222222224
131,2014-05-15 17:00:00,3,6.0,-1.0,0.0,0.168067226890756,1054.2179999351495,0.0,0.0,74.864,856.595,0.0,0.0,0.0,0.0,7.158,115.481,0.0,0.0,0.0,,19.963947222222224
132,2014-05-15 21:00:00,3,6.0,1.0,0.0,0.478632478632479,1325.4000010490424,4.0,1.0,415.541,896.932,0.0,0.0,0.0,0.0,19.131,0.0,0.0,0.0,0.0,,19.963947222222224
133,2014-05-16 10:00:00,4,7.0,0.0,1.0,0.0333333333333333,1625.0930006504052,1.0,2.0,1241.758,126.687,0.0,0.0,0.0,0.0,23.087,92.474,0.0,0.0,0.0,,13.624298333333334
134,2014-05-16 12:00:00,4,7.0,0.0,1.0,0.0,1272.0480010509486,0.0,0.0,64.84599999999999,743.3140000000001,0.0,0.0,0.0,0.0,13.058,447.539,0.0,0.0,0.0,,13.624298333333334
135,2014-05-16 15:00:00,4,6.0,-1.0,0.0,0.0,496.0360000133512,0.0,0.0,74.68699999999998,398.779,0.0,0.0,0.0,0.0,9.034,13.040000000000001,0.0,0.0,0.0,,13.624298333333334
136,2014-05-16 18:00:00,4,7.0,-1.0,1.0,0.0,448.2420008182524,0.0,0.0,192.50699999999998,191.199,0.0,0.0,0.0,0.0,7.26,56.751,0.0,0.0,0.0,,13.624298333333334
137,2014-05-16 22:00:00,4,7.0,1.0,1.0,0.134453781512605,357.3579998016364,3.0,0.0,244.529,94.449,0.0,0.0,0.0,0.0,7.034,11.199000000000002,0.0,0.0,0.0,,13.624298333333334
138,2014-05-17 09:00:00,5,8.0,1.0,2.0,0.129310344827586,2078.671000003815,0.0,0.0,124.814,438.169,0.0,0.0,0.0,0.0,10.026,47.229,0.0,0.0,5.029,,11.0
139,2014-05-17 12:00:00,5,7.0,-1.0,1.0,0.0166666666666667,875.6269998550422,0.0,0.0,943.692,713.058,0.0,0.0,0.0,0.0,9.039,83.56700000000001,0.0,0.0,0.0,,11.0
140,2014-05-17 16:00:00,5,8.0,1.0,1.0,0.0,820.1900002956388,0.0,0.0,323.375,314.78,0.0,0.0,0.0,0.0,8.024,168.78,0.0,0.0,0.0,,11.0
141,2014-05-17 18:00:00,5,8.0,-1.0,1.0,0.266666666666667,966.2400000095374,0.0,0.0,493.8,460.637,0.0,0.0,0.0,0.0,11.157,0.0,0.0,0.0,0.0,,11.0
142,2014-05-17 21:00:00,5,8.0,0.0,1.0,0.0,150.94000005722052,0.0,0.0,27.293,101.36000000000001,0.0,0.0,0.0,0.0,8.046,0.0,0.0,0.0,14.19,,11.0
143,2014-05-18 10:00:00,6,7.0,-1.0,,0.0,2642.8450002670293,1.0,0.0,538.4,1915.6050000000002,0.0,0.0,0.0,0.0,8.026,0.0,0.0,0.0,7.023,,21.162429722222225
144,2014-05-18 13:00:00,6,7.0,-1.0,0.0,0.0416666666666667,670.8880002498624,0.0,0.0,75.473,225.95699999999997,0.0,0.0,0.0,0.0,12.033,223.05900000000003,0.0,0.0,0.0,,21.162429722222225
145,2014-05-18 14:00:00,6,8.0,-1.0,1.0,0.0,159.6360003948212,2.0,0.0,152.311,0.0,0.0,0.0,0.0,0.0,7.237,0.0,0.0,0.0,0.0,,21.162429722222225
146,2014-05-18 18:00:00,6,7.0,0.0,1.0,0.0166666666666667,2723.9820001125327,0.0,1.0,596.363,2111.8079999999995,6.015,0.0,0.0,0.0,9.101,0.0,0.0,0.0,0.0,,21.162429722222225
147,2014-05-18 21:00:00,6,6.0,0.0,0.0,0.0,1275.1150000095358,1.0,0.0,252.781,1010.9209999999999,0.0,0.0,0.0,0.0,11.032,0.0,0.0,0.0,0.0,,21.162429722222225
148,2014-05-19 11:00:00,0,8.0,1.0,1.0,0.0,1142.965000391007,1.0,1.0,262.473,843.6170000000001,17.922,0.0,0.0,0.0,18.063,0.0,0.0,0.0,0.0,,14.3089525
149,2014-05-19 12:00:00,0,8.0,0.0,1.0,0.025,691.1600000858305,0.0,0.0,48.764,620.179,0.0,0.0,0.0,0.0,10.05,12.038,0.0,0.0,0.0,,14.3089525
150,2014-05-19 15:00:00,0,8.0,0.0,1.0,0.025,787.9839997291565,0.0,0.0,88.98,383.92199999999997,0.0,0.0,0.0,0.0,11.043,303.62399999999997,0.0,0.0,0.0,,14.3089525
151,2014-05-19 18:00:00,0,6.0,1.0,0.0,0.0166666666666667,552.1940000057215,1.0,1.0,144.362,380.227,0.0,0.0,0.0,0.0,25.27,2.076,0.0,0.0,0.0,,14.3089525
152,2014-05-19 23:00:00,0,8.0,0.0,1.0,0.0083333333333333,287.52100038528454,0.0,0.0,141.07999999999998,85.90199999999999,0.0,0.0,0.0,0.0,12.227,48.242000000000004,0.0,0.0,0.0,,14.3089525
153,2014-05-20 10:00:00,1,7.0,,,0.0,232.26699995994542,0.0,0.0,55.172000000000004,144.856,0.0,0.0,0.0,0.0,7.033,25.133,0.0,0.0,0.0,,16.0
154,2014-05-20 15:00:00,1,7.0,0.0,1.0,0.0,62.77300000190738,1.0,1.0,44.60600000000001,9.035,0.0,0.0,0.0,0.0,9.046,0.0,0.0,0.0,0.0,,16.0
155,2014-05-20 18:00:00,1,7.0,0.0,1.0,0.025,1582.0519995689401,4.0,0.0,617.1620000000001,826.5189999999999,0.0,0.0,0.0,0.0,16.151,140.54899999999998,0.0,0.0,0.0,,16.0
156,2014-05-21 09:00:00,2,7.0,0.0,1.0,0.0413223140495868,1214.6169998645778,0.0,0.0,379.551,534.809,0.0,0.0,0.0,0.0,6.156,254.592,0.0,0.0,0.0,,15.078938055555556
157,2014-05-21 13:00:00,2,6.0,1.0,1.0,0.341666666666667,431.76099991798344,0.0,0.0,93.623,314.273,8.402000000000001,0.0,0.0,0.0,11.057,0.0,0.0,0.0,4.009,,15.078938055555556
158,2014-05-21 15:00:00,2,7.0,0.0,1.0,0.191666666666667,725.8299999237057,0.0,0.0,211.517,490.74899999999997,0.0,0.0,0.0,0.0,23.326,0.0,0.0,0.0,0.0,,15.078938055555556
159,2014-05-21 18:00:00,2,7.0,0.0,1.0,0.0,261.744999885559,0.0,0.0,227.531,20.077,0.0,0.0,0.0,0.0,14.038,0.0,0.0,0.0,0.0,,15.078938055555556
160,2014-05-21 22:00:00,2,5.0,0.0,-1.0,0.0,221.010999917984,0.0,1.0,154.35,0.0,0.0,0.0,0.0,0.0,15.16,51.438,0.0,0.0,0.0,,15.078938055555556
161,2014-05-22 08:00:00,3,6.0,0.0,0.0,0.025,698.4289991855626,0.0,2.0,259.82599999999996,428.949,0.0,0.0,0.0,0.0,9.29,0.0,0.0,0.0,0.0,,12.890161944444444
162,2014-05-22 13:00:00,3,6.0,1.0,1.0,0.0,438.8889999389648,0.0,0.0,200.20499999999998,294.64799999999997,0.0,0.0,0.0,0.0,9.236,13.121,0.0,0.0,0.0,,12.890161944444444
163,2014-05-22 16:00:00,3,7.0,0.0,1.0,0.158333333333333,266.03199958801264,1.0,1.0,115.45000000000002,140.331,0.0,0.0,0.0,0.0,10.031,0.0,0.0,0.0,0.0,,12.890161944444444
164,2014-05-22 18:00:00,3,7.0,0.0,1.0,0.0,1100.0010001659386,0.0,0.0,179.276,897.1250000000001,0.0,0.0,0.0,0.0,26.106,17.074,0.0,0.0,0.0,,12.890161944444444
165,2014-05-22 21:00:00,3,6.0,1.0,0.0,0.025,331.46299982070923,0.0,0.0,246.33200000000002,151.542,0.0,0.0,0.0,0.0,8.04,6.29,0.0,0.0,0.0,,12.890161944444444
166,2014-05-23 10:00:00,4,7.0,1.0,1.0,0.025,1956.782000303265,0.0,0.0,178.42000000000002,927.2729999999998,0.0,0.0,0.0,0.0,20.073,630.6149999999999,0.0,0.0,0.0,,13.39928888888889
167,2014-05-23 12:00:00,4,6.0,-1.0,0.0,0.0083333333333333,1060.6689999103542,0.0,0.0,145.465,588.971,95.778,0.0,0.0,0.0,13.054,22.336,0.0,0.0,0.0,,13.39928888888889
168,2014-05-23 15:00:00,4,6.0,0.0,0.0,0.0333333333333333,557.8969995975488,0.0,0.0,139.088,298.02299999999997,0.0,0.0,0.0,0.0,10.16,0.0,0.0,0.0,0.0,,13.39928888888889
169,2014-05-23 19:00:00,4,8.0,1.0,1.0,0.05,618.5910000801091,1.0,0.0,273.52599999999995,203.24200000000002,0.0,0.0,0.0,0.0,8.074,0.0,0.0,0.0,0.0,,13.39928888888889
170,2014-05-23 21:00:00,4,7.0,0.0,1.0,0.0,38.7960000038147,0.0,0.0,30.743000000000002,0.0,0.0,0.0,0.0,0.0,8.025,0.0,0.0,0.0,0.0,,13.39928888888889
171,2014-05-24 09:00:00,5,7.0,-1.0,1.0,0.0166666666666667,308.84500002861006,0.0,0.0,207.905,9.294,0.0,0.0,0.0,0.0,11.032,7.029,0.0,34.409,0.0,,12.0
172,2014-05-24 12:00:00,5,7.0,-1.0,0.0,0.0161290322580645,409.452000141144,0.0,0.0,38.212999999999994,111.96799999999999,0.0,0.0,0.0,0.0,12.396,17.293,0.0,0.0,0.0,,12.0
173,2014-05-24 15:00:00,5,7.0,0.0,1.0,0.0333333333333333,719.1709995269778,0.0,0.0,123.35799999999999,464.89099999999996,0.0,0.0,0.0,0.0,10.225,83.71100000000001,0.0,0.0,0.0,,12.0
174,2014-05-24 18:00:00,5,8.0,0.0,1.0,0.0,197.75299978256226,0.0,0.0,73.56700000000001,112.025,0.0,0.0,0.0,0.0,12.075,0.0,0.0,0.0,0.0,,12.0
175,2014-05-24 22:00:00,5,7.0,1.0,1.0,0.125,44.0540001392365,0.0,0.0,13.735,0.0,0.0,0.0,0.0,0.0,25.263,5.015,0.0,0.0,0.0,,12.0
176,2014-05-25 10:00:00,6,7.0,0.0,1.0,0.0,764.5059998035434,0.0,0.0,624.151,95.67099999999999,0.0,0.0,0.0,0.0,8.226,36.2,0.0,0.0,0.0,,12.0
177,2014-05-25 12:00:00,6,7.0,0.0,1.0,0.0083333333333333,319.6090002059938,0.0,0.0,80.429,228.081,0.0,0.0,0.0,0.0,11.039,0.0,0.0,0.0,0.0,,12.0
178,2014-05-25 15:00:00,6,7.0,1.0,1.0,0.325,77.3599998950958,0.0,0.0,19.951,48.221,0.0,0.0,0.0,0.0,9.164,0.0,0.0,0.0,0.0,,12.0
179,2014-05-25 21:00:00,6,7.0,-1.0,1.0,0.0,430.45999956131004,3.0,0.0,351.491,47.958,0.0,0.0,0.0,0.0,18.131999999999998,19.062,0.0,0.0,0.0,,12.0
180,2014-05-26 09:00:00,0,7.0,1.0,1.0,0.075,5518.675000429155,0.0,0.0,288.094,574.6409999999998,0.0,0.0,0.0,0.0,10.067,0.0,0.0,0.0,0.0,,17.097517777777778
181,2014-05-26 12:00:00,0,7.0,0.0,1.0,0.0,985.6300001144407,0.0,1.0,110.529,854.0559999999999,0.0,0.0,0.0,0.0,20.325,0.0,0.0,0.0,0.0,,17.097517777777778
182,2014-05-26 16:00:00,0,7.0,0.0,1.0,0.0083333333333333,301.87600016593916,1.0,0.0,170.43099999999998,10.3,0.0,0.0,0.0,0.0,17.068,0.0,0.0,0.0,0.0,,17.097517777777778
183,2014-05-26 17:00:00,0,7.0,1.0,1.0,0.0,222.861000299454,0.0,0.0,37.166,56.63999999999999,0.0,0.0,0.0,0.0,9.212,119.574,0.0,0.0,0.0,,17.097517777777778
184,2014-05-26 22:00:00,0,7.0,1.0,1.0,0.0,671.104000806808,0.0,0.0,159.309,485.1,0.0,0.0,0.0,0.0,8.025,18.11,0.0,0.0,0.0,,17.097517777777778
185,2014-05-27 10:00:00,1,7.0,2.0,1.0,0.0,494.86899995803896,0.0,0.0,378.0539999999999,109.646,0.0,0.0,0.0,0.0,7.099,0.0,0.0,0.0,0.0,,22.422681944444445
186,2014-05-27 11:00:00,1,7.0,2.0,0.0,0.11965811965812,216.6830000877383,0.0,0.0,32.43599999999999,174.959,0.0,0.0,0.0,0.0,9.204,0.0,0.0,0.0,0.0,,22.422681944444445
187,2014-05-27 15:00:00,1,7.0,2.0,1.0,0.304,1844.7240002155272,1.0,1.0,253.06900000000002,644.089,0.0,0.0,0.0,0.0,15.069,10.062999999999999,0.0,0.0,0.0,,22.422681944444445
188,2014-05-27 18:00:00,1,4.0,,,0.0,322.775000095367,0.0,0.0,54.553,229.304,0.0,0.0,0.0,0.0,9.184,0.0,0.0,0.0,0.0,,22.422681944444445
189,2014-05-27 21:00:00,1,6.0,-2.0,,0.0166666666666667,971.623000383377,2.0,0.0,369.804,364.47499999999997,0.0,0.0,0.0,0.0,13.477,190.681,0.0,0.0,0.0,,22.422681944444445
190,2014-05-28 11:00:00,2,7.0,0.0,1.0,0.201680672268908,4858.10200023651,0.0,0.0,190.995,17.156,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,,17.01254638888889
191,2014-05-28 12:00:00,2,6.0,1.0,0.0,0.691666666666667,686.5190005302429,1.0,0.0,123.909,7.02,0.0,0.0,0.0,0.0,11.038,0.0,544.4879999999999,0.0,0.0,,17.01254638888889
192,2014-05-28 16:00:00,2,7.0,-1.0,1.0,0.319327731092437,340.10399985313444,1.0,0.0,105.518,223.13899999999998,0.0,0.0,0.0,0.0,11.071,0.0,0.0,0.0,0.0,,17.01254638888889
193,2014-05-28 18:00:00,2,6.0,-1.0,,0.169491525423729,1743.7119994163513,2.0,4.0,825.318,847.713,0.0,0.0,0.0,0.0,18.077,37.311,0.0,0.0,0.0,,17.01254638888889
194,2014-05-28 21:00:00,2,7.0,0.0,0.0,0.0084745762711864,591.6190009117126,1.0,0.0,747.3209999999999,239.11599999999999,0.0,0.0,0.0,0.0,18.072,89.55799999999999,0.0,0.0,0.0,,17.01254638888889
195,2014-05-29 10:00:00,3,7.0,1.0,1.0,0.0166666666666667,2090.645999908446,3.0,0.0,194.77,1048.978,0.0,0.0,0.0,0.0,8.062,11.041,0.0,0.0,0.0,,13.0
196,2014-05-29 11:00:00,3,7.0,-2.0,1.0,0.0166666666666667,367.5680000782013,0.0,0.0,8.039,345.226,0.0,0.0,0.0,0.0,14.31,0.0,0.0,0.0,0.0,,13.0
197,2014-05-29 15:00:00,3,7.0,-1.0,1.0,0.0,1898.3219995498669,0.0,0.0,510.52099999999996,1380.4799999999998,0.0,0.0,0.0,0.0,9.171,0.0,0.0,0.0,0.0,,13.0
198,2014-05-29 17:00:00,3,7.0,-1.0,1.0,0.0,419.03600001335184,0.0,0.0,106.41099999999999,301.43,0.0,0.0,0.0,0.0,8.02,3.013,0.0,0.0,0.0,,13.0
199,2014-05-29 21:00:00,3,7.0,0.0,1.0,0.0338983050847458,1164.1179997920988,0.0,0.0,1344.0900000000001,702.222,0.0,0.0,0.0,0.0,8.099,124.29700000000001,0.0,0.0,0.0,,13.0
200,2014-05-30 09:00:00,4,7.0,2.0,0.0,0.0,341.89599967002835,0.0,0.0,68.54899999999999,203.48399999999998,0.0,0.0,0.0,0.0,11.095,58.716,0.0,0.0,0.0,,12.0
201,2014-05-30 12:00:00,4,7.0,-1.0,1.0,0.0517241379310345,1912.4059996604922,0.0,0.0,77.001,929.7080000000001,0.0,0.0,0.0,0.0,9.034,21.265,0.0,0.0,0.0,,12.0
202,2014-05-30 15:00:00,4,6.0,0.0,1.0,0.0168067226890756,226.35500025749204,0.0,0.0,53.664,0.0,0.0,0.0,0.0,0.0,8.055,164.685,0.0,0.0,0.0,,12.0
203,2014-05-30 18:00:00,4,9.0,1.0,2.0,0.0,643.1800000667565,0.0,0.0,50.619,563.191,0.0,0.0,0.0,0.0,8.03,21.064,0.0,0.0,0.0,,12.0
204,2014-05-30 22:00:00,4,8.0,1.0,1.0,0.0840336134453782,868.729000806809,12.0,0.0,475.95200000000006,340.04699999999997,0.0,0.0,0.0,0.0,7.019,45.183,0.0,0.0,0.0,,12.0
205,2014-05-31 11:00:00,5,7.0,0.0,1.0,0.0423728813559322,3525.268000125885,0.0,0.0,1132.6819999999998,2363.849,0.0,0.0,0.0,0.0,13.053,0.0,0.0,0.0,5.039,,13.0
206,2014-06-01 00:00:00,6,7.0,1.0,1.0,0.596638655462185,140.94800019264227,0.0,0.0,63.282,70.62299999999999,0.0,0.0,0.0,0.0,7.019,0.0,0.0,0.0,0.0,,11.0
207,2014-06-01 11:00:00,6,8.0,1.0,1.0,0.0336134453781513,978.3679997920987,0.0,0.0,685.686,283.605,0.0,0.0,0.0,0.0,8.155,0.0,0.0,0.0,0.0,,11.0
208,2014-06-01 14:00:00,6,7.0,-2.0,1.0,0.0168067226890756,1619.6979992389672,0.0,0.0,453.24000000000007,1085.545,0.0,0.0,0.0,0.0,10.093,70.372,0.0,0.0,0.0,,11.0
209,2014-06-01 16:00:00,6,7.0,-1.0,1.0,0.0,583.039999961853,0.0,0.0,33.655,347.507,0.0,0.0,0.0,0.0,9.077,28.187,0.0,0.0,0.0,,11.0
210,2014-06-01 17:00:00,6,7.0,-2.0,1.0,0.0084745762711864,1098.220999956131,2.0,0.0,41.028,114.899,0.0,0.0,0.0,0.0,7.192,577.0429999999999,0.0,0.0,0.0,,11.0
211,2014-06-01 21:00:00,6,7.0,-2.0,1.0,0.0530973451327434,401.7139999866481,0.0,0.0,104.62299999999999,460.525,0.0,0.0,0.0,0.0,7.078,84.366,0.0,0.0,0.0,,11.0
212,2014-06-02 10:00:00,0,5.0,0.0,-1.0,0.0336134453781513,1374.5090000629425,3.0,0.0,593.6779999999999,667.9670000000001,0.0,0.0,0.0,0.0,39.474000000000004,10.049000000000001,0.0,0.0,0.0,,13.58894277777778
213,2014-06-02 13:00:00,0,7.0,,,0.0170940170940171,813.991999864578,0.0,0.0,111.51000000000002,739.216,0.0,0.0,0.0,0.0,7.088,19.166,0.0,0.0,0.0,,13.58894277777778
214,2014-06-02 16:00:00,0,7.0,1.0,1.0,0.05,1327.7340002059934,0.0,0.0,94.46900000000001,376.46299999999997,0.0,0.0,0.0,0.0,0.0,766.654,0.0,0.0,3.038,,13.58894277777778
215,2014-06-02 21:00:00,0,7.0,0.0,1.0,0.324786324786325,1231.8489997386926,0.0,0.0,379.977,603.039,212.05,0.0,0.0,0.0,6.013,0.0,0.0,0.0,30.135,,13.58894277777778
216,2014-06-03 09:00:00,1,6.0,0.0,1.0,0.0,211.90899991989124,1.0,2.0,106.343,199.70000000000002,0.0,0.0,0.0,0.0,9.026,0.0,0.0,0.0,0.0,,16.673283611111113
217,2014-06-03 12:00:00,1,8.0,0.0,1.0,0.0254237288135593,1160.8310000896445,1.0,0.0,238.208,591.062,0.0,0.0,0.0,0.0,9.049,0.0,0.0,0.0,5.147,,16.673283611111113
218,2014-06-03 15:00:00,1,8.0,0.0,1.0,0.336448598130841,482.2700002193456,0.0,0.0,98.842,375.095,0.0,0.0,0.0,0.0,8.231,0.0,0.0,0.0,0.0,,16.673283611111113
219,2014-06-03 18:00:00,1,8.0,1.0,1.0,0.0,1499.657999515533,0.0,0.0,338.278,1148.201,0.0,0.0,0.0,0.0,8.183,0.0,0.0,0.0,4.522,,16.673283611111113
220,2014-06-03 21:00:00,1,8.0,1.0,1.0,0.116666666666667,2494.9869995117174,0.0,1.0,333.821,1593.8190000000002,0.0,0.0,0.0,0.0,6.04,0.0,0.0,0.0,3.012,,16.673283611111113
221,2014-06-04 10:00:00,2,7.0,0.0,1.0,0.0530973451327434,755.1380002498626,0.0,6.0,539.0060000000001,133.95499999999998,0.0,0.0,0.0,0.0,7.102,74.565,0.0,0.0,0.0,,13.282863055555556
222,2014-06-04 13:00:00,2,7.0,0.0,1.0,0.0512820512820513,735.148999929428,0.0,0.0,45.292,683.501,0.0,0.0,0.0,0.0,8.293,0.0,0.0,0.0,0.0,,13.282863055555556
223,2014-06-04 15:00:00,2,7.0,1.0,1.0,0.0737704918032787,574.6429998874665,0.0,0.0,35.772999999999996,577.7230000000001,0.0,0.0,0.0,0.0,8.03,0.0,0.0,0.0,0.0,,13.282863055555556
224,2014-06-04 20:00:00,2,7.0,1.0,1.0,0.0336134453781513,2028.8379995822897,1.0,1.0,315.36400000000003,1705.9849999999997,0.0,0.0,0.0,0.0,7.082,0.0,0.0,0.0,0.0,,13.282863055555556
225,2014-06-05 10:00:00,3,7.0,0.0,1.0,0.0,2386.861000061036,0.0,0.0,418.72,1920.2839999999997,0.0,0.0,0.0,0.0,15.369,87.047,0.0,0.0,0.0,,16.697203333333334
226,2014-06-05 12:00:00,3,7.0,0.0,1.0,0.0504201680672269,86.84899997711176,2.0,0.0,73.731,0.0,0.0,0.0,0.0,0.0,13.038,0.0,0.0,0.0,0.0,,16.697203333333334
227,2014-06-05 17:00:00,3,7.0,-1.0,1.0,0.34453781512605,402.2200000286102,3.0,0.0,1069.339,144.685,0.0,0.0,0.0,0.0,11.053,0.0,0.0,0.0,0.0,,16.697203333333334
228,2014-06-05 18:00:00,3,7.0,1.0,1.0,0.441666666666667,673.4719998836516,1.0,0.0,124.34599999999999,166.05700000000002,0.0,0.0,0.0,0.0,8.031,153.85500000000002,225.737,0.0,0.0,,16.697203333333334
229,2014-06-05 22:00:00,3,7.0,,,0.285714285714286,519.9189994335179,5.0,0.0,264.174,147.876,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,,16.697203333333334
230,2014-06-06 09:00:00,4,7.0,0.0,1.0,0.165217391304348,235.478000164032,0.0,0.0,120.033,106.964,0.0,0.0,0.0,0.0,8.208,0.0,0.0,0.0,0.0,,16.892924722222222
231,2014-06-06 12:00:00,4,7.0,1.0,,0.0,1040.2839999198911,2.0,0.0,278.14300000000003,792.9689999999999,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0,2.072,,16.892924722222222
232,2014-06-06 17:00:00,4,7.0,2.0,,0.352941176470588,959.1119997501381,5.0,0.0,277.296,598.2030000000001,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,,16.892924722222222
233,2014-06-06 18:00:00,4,8.0,-2.0,1.0,0.0743801652892562,397.2149999141689,5.0,0.0,177.663,207.18200000000002,0.0,0.0,0.0,0.0,12.119,0.0,0.0,0.0,0.0,,16.892924722222222
234,2014-06-07 12:00:00,5,8.0,1.0,,0.126050420168067,1046.6679997444153,4.0,2.0,4859.463,449.589,0.0,0.0,0.0,0.0,11.055,0.0,0.0,0.0,0.0,,15.673023611111113
235,2014-06-08 00:00:00,6,8.0,-1.0,,0.0842105263157895,4739.220999717717,0.0,0.0,334.866,363.71500000000003,0.0,0.0,0.0,0.0,6.214,106.85,0.0,0.0,0.0,,11.955521388888888
236,2014-06-08 09:00:00,6,6.0,-2.0,1.0,0.196428571428571,65.28099966049189,0.0,0.0,184.803,3.042,0.0,0.0,0.0,0.0,9.048,190.76,0.0,0.0,0.0,,11.955521388888888
